2020-01-07 16,104.96,179204
2020-01-07 17,105.12,67250
2020-01-07 18,105.28,212
2020-01-07 19,108.72,45100
2020-01-07 20,109.44,72402
2020-01-07 21,109.44,72402
2020-01-07 22,109.44,72402
2020-01-07 23,109.44,72402
2020-01-08 00,109.44,72402
2020-01-08 01,109.44,72402
2020-01-08 02,109.44,72402
2020-01-08 03,109.44,72402
2020-01-08 04,109.44,72402
2020-01-08 05,105.44,10863
2020-01-08 06,105.52,1877
2020-01-08 07,104.8,6520
2020-01-08 08,104.0,99926
2020-01-08 09,103.6,159219
2020-01-08 10,104.08,452212
2020-01-08 11,102.9592,854852
2020-01-08 12,100.72,1665010
2020-01-08 13,100.24,969858
2020-01-08 14,99.2792,575974
2020-01-08 15,99.96,682878
2020-01-08 16,101.28,1245295
2020-01-08 17,100.48,74830
2020-01-08 18,100.8,424
2020-01-08 19,100.4,5356
2020-01-08 20,100.88,8250
2020-01-08 21,100.88,8250
2020-01-08 22,100.88,8250
2020-01-08 23,100.88,8250
2020-01-09 00,100.88,8250
2020-01-09 01,100.88,8250
2020-01-09 02,100.88,8250
2020-01-09 03,100.88,8250
2020-01-09 04,100.88,8250
2020-01-09 05,100.24,825
2020-01-09 06,100.08,3018
2020-01-09 07,100.24,250
2020-01-09 08,100.4,66928
2020-01-09 09,99.76,43243
2020-01-09 10,99.12,507743
2020-01-09 11,99.24,853911
2020-01-09 12,99.6,401016
2020-01-09 13,99.68,372330
2020-01-09 14,99.84,521811
2020-01-09 15,99.84,393424
2020-01-09 16,99.92,245114
2020-01-09 17,100.0,7938
2020-01-09 18,99.9992,130
2020-01-09 19,99.84,63
2020-01-09 20,99.84,149
2020-01-09 21,99.84,149
2020-01-09 22,99.84,149
2020-01-09 23,99.84,149
2020-01-10 00,99.84,149
2020-01-10 01,99.84,149
2020-01-10 02,99.84,149
2020-01-10 03,99.84,149
2020-01-10 04,99.84,149
2020-01-10 05,99.36,3723
2020-01-10 06,99.6,1787
2020-01-10 07,100.0,3600
2020-01-10 08,100.0,16648
2020-01-10 09,99.48,52206
2020-01-10 10,99.12,203541
2020-01-10 11,98.96,321999
2020-01-10 12,99.44,345012
2020-01-10 13,99.28,226033
2020-01-10 14,99.52,164180
2020-01-10 15,98.88,298384
2020-01-10 16,99.2,293990
2020-01-10 17,99.2,18488
2020-01-10 18,99.2,125
2020-01-10 19,99.2,125
2020-01-10 20,99.2,125
2020-01-10 21,99.2,125
2020-01-10 22,99.2,125
2020-01-10 23,99.2,125
2020-01-11 00,99.2,125
2020-01-11 01,99.2,125
2020-01-11 02,99.2,125
2020-01-11 03,99.2,125
2020-01-11 04,99.2,125
2020-01-11 05,99.2,125
2020-01-11 06,99.2,125
2020-01-11 07,99.2,125
2020-01-11 08,99.2,125
2020-01-11 09,99.2,125
2020-01-11 10,99.2,125
2020-01-11 11,99.2,125
2020-01-11 12,99.2,125
2020-01-11 13,99.2,125
2020-01-11 14,99.2,125
2020-01-11 15,99.2,125
2020-01-11 16,99.2,125
2020-01-11 17,99.2,125
2020-01-11 18,99.2,125
2020-01-11 19,99.2,125
2020-01-11 20,99.2,125
2020-01-11 21,99.2,125
2020-01-11 22,99.2,125
2020-01-11 23,99.2,125
2020-01-12 00,99.2,125
2020-01-12 01,99.2,125
2020-01-12 02,99.2,125
2020-01-12 03,99.2,125
2020-01-12 04,99.2,125
2020-01-12 05,99.2,125
2020-01-12 06,99.2,125
2020-01-12 07,99.2,125
2020-01-12 08,99.2,125
2020-01-12 09,99.2,125
2020-01-12 10,99.2,125
2020-01-12 11,99.2,125
2020-01-12 12,99.2,125
2020-01-12 13,99.2,125
2020-01-12 14,99.2,125
2020-01-12 15,99.2,125
2020-01-12 16,99.2,125
2020-01-12 17,99.2,125
2020-01-12 18,99.2,125
2020-01-12 19,99.2,125
2020-01-12 20,99.2,125
2020-01-12 21,99.2,125
2020-01-12 22,99.2,125
2020-01-12 23,99.2,125
2020-01-13 00,99.2,125
2020-01-13 01,99.2,125
2020-01-13 02,99.2,125
2020-01-13 03,99.2,125
2020-01-13 04,99.2,125
