time, open, high, low, close, volume
2021-04-01 10:00:00, 395.534441581, 396.170269182, 393.746176454, 395.812616156, 11940059
2021-04-01 09:00:00, 394.988424629, 395.603985225, 393.746176454, 395.514571968, 254578
2021-04-01 08:00:00, 394.650243824, 395.355615068, 394.650243824, 395.296006231, 142370
2021-04-01 07:00:00, 395.027766462, 395.027766462, 394.699917855, 394.719787468, 73374
2021-04-01 06:00:00, 395.32581065, 395.4052891, 395.007896849, 395.117179718, 26715
2021-04-01 05:00:00, 395.137049331, 395.335745456, 394.252851574, 395.32581065, 32720
2021-03-31 20:00:00, 393.845524517, 394.074025061, 393.617023973, 394.054155448, 50930
2021-03-31 19:00:00, 393.656763198, 393.964742192, 393.656763198, 393.835589711, 69450
2021-03-31 18:00:00, 393.716372036, 393.716372036, 393.477936685, 393.617023973, 292780
2021-03-31 17:00:00, 393.666698004, 394.908747483, 393.298613432, 393.636893586, 21191214
2021-03-31 16:00:00, 394.650243824, 395.176788556, 393.43819746, 393.666698004, 40812708
2021-03-31 15:00:00, 395.117179718, 395.14887175, 394.50122173, 394.660277978, 10204865
2021-03-31 14:00:00, 395.022799059, 395.4052891, 394.908548787, 395.117179718, 6904443
2021-03-31 13:00:00, 394.540960955, 395.067505687, 394.535993552, 395.017831655, 6103179
2021-03-31 12:00:00, 394.223047155, 394.670113436, 393.915068161, 394.540960955, 8380853
2021-03-31 11:00:00, 393.547480329, 394.391938861, 393.388523429, 394.232981961, 9907346
2021-03-31 10:00:00, 392.534130091, 393.795850486, 392.444716834, 393.567349942, 6947364
2021-03-31 09:00:00, 391.937644323, 392.752695828, 391.391627371, 392.514260478, 231980
2021-03-31 08:00:00, 392.156607453, 392.474521253, 391.918172103, 392.375173191, 98469
2021-03-31 07:00:00, 391.828758846, 392.255955516, 391.779084815, 392.176477065, 38072
2021-03-31 06:00:00, 391.699606365, 391.928106909, 391.610193109, 391.779084815, 9834
2021-03-31 05:00:00, 391.649932334, 391.828758846, 391.361822952, 391.828758846, 10314
2021-03-30 20:00:00, 391.510845046, 392.226151097, 391.381692565, 392.05725939, 66088
2021-03-30 19:00:00, 391.878432878, 391.918172103, 391.322083727, 391.550584271, 131202
2021-03-30 18:00:00, 391.947976522, 391.957911328, 391.779084815, 391.878432878, 101960
2021-03-30 17:00:00, 392.216216291, 392.285759934, 391.798954428, 391.928106909, 8790735
2021-03-30 16:00:00, 392.544064897, 392.871913504, 390.855147833, 392.206281484, 21885020
2021-03-30 15:00:00, 391.431366596, 392.623543347, 391.123387602, 392.54545577, 6879656
2021-03-30 14:00:00, 391.401562177, 391.779084815, 390.835278221, 391.431366596, 4438260
2021-03-30 13:00:00, 391.461171015, 391.729410784, 390.914756671, 391.391627371, 5651020
