2021-05-02 08:00:00, 57283.03, 56742.7, 57051.78
2021-05-02 09:00:00, 56929.05, 56518.24, 56876.98
2021-05-02 10:00:00, 57011.62, 56696.53, 56698.88
2021-05-02 11:00:00, 56881.08, 56539.22, 56873.07
2021-05-02 12:00:00, 56787.13, 56426.15, 56611.85
2021-05-02 13:00:00, 56854.01, 56522.79, 56597.91
2021-05-02 14:00:00, 56940.64, 56772.97, 56831.09
2021-05-02 15:00:00, 56969.04, 56644.51, 56887.37
2021-05-02 16:00:00, 57038.19, 56726.74, 56888.01
2021-05-02 17:00:00, 57182.9, 56696.57, 57036.35
2021-05-02 18:00:00, 56767.74, 56289.39, 56699.96
2021-05-02 19:00:00, 56633.99, 56374.43, 56434.66
2021-05-02 20:00:00, 57620.94, 56583.17, 56623.51
2021-05-02 21:00:00, 58275.26, 57403.26, 57448.68
2021-05-02 22:00:00, 58271.55, 57911.7, 58046.97
2021-05-02 23:00:00, 58255.31, 57780.94, 58083.64
2021-05-03 00:00:00, 58050.52, 57732.92, 57959.17
2021-05-03 01:00:00, 58057.71, 56980.39, 57838.04
2021-05-03 02:00:00, 58069.85, 57901.82, 57959.87
2021-05-03 03:00:00, 58838.92, 57863.37, 57962.06
2021-05-03 04:00:00, 59091.18, 57879.84, 58836.6
2021-05-03 05:00:00, 58814.37, 58335.3, 58787.58
2021-05-03 06:00:00, 58636.76, 58399.67, 58441.68
2021-05-03 07:00:00, 58956.82, 58510.11, 58510.15
2021-05-03 08:00:00, 58794.92, 58340.22, 58696.15
2021-05-03 09:00:00, 58655.14, 57398.96, 58581.27
2021-05-03 10:00:00, 58218.02, 57636.25, 57710.87
2021-05-03 11:00:00, 58062.14, 57445.36, 57829.48
2021-05-03 12:00:00, 57927.95, 57243.49, 57644.94
2021-05-03 13:00:00, 58198.26, 57620.3, 57715.86
2021-05-03 14:00:00, 58100.25, 57797.88, 57990.99
2021-05-03 15:00:00, 57799.79, 57352.83, 57799.79
2021-05-03 16:00:00, 57578.8, 56674.31, 57576.25
2021-05-03 17:00:00, 57177.5, 56531.6, 56794.38
2021-05-03 18:00:00, 57423.19, 56752.51, 57138.85
2021-05-03 19:00:00, 57603.93, 56210.7, 57349.37
2021-05-03 20:00:00, 57226.81, 54877.39, 57195.07
2021-05-03 21:00:00, 55867.25, 55177.48, 55348.06
2021-05-03 22:00:00, 56017.77, 55495.55, 55731.53
2021-05-03 23:00:00, 55974.83, 55297.79, 55750.7
2021-05-04 00:00:00, 55928.52, 55250.8, 55473.1
2021-05-04 01:00:00, 56272.17, 55817.85, 55853.81
2021-05-04 02:00:00, 56180.21, 55908.51, 56025.18
2021-05-04 03:00:00, 56367.14, 55902.02, 56106.8
2021-05-04 04:00:00, 56016.56, 55593.57, 55926.91
2021-05-04 05:00:00, 56390.9, 55735.95, 55736.14
2021-05-04 06:00:00, 56645.95, 56105.9, 56106.41
2021-05-04 07:00:00, 56460.54, 55905.94, 56444.96
2021-05-04 08:00:00, 56316.14, 55540.57, 56187.68
2021-05-04 09:00:00, 56141.54, 55277.51, 56042.81
2021-05-04 10:00:00, 55575.22, 54489.59, 55476.38
2021-05-04 11:00:00, 54971.58, 53614.31, 54849.04
2021-05-04 12:00:00, 54314.35, 53288.92, 53827.99
2021-05-04 13:00:00, 54330.76, 53776.44, 53856.42
2021-05-04 14:00:00, 54770.3, 54049.81, 54208.97
2021-05-04 15:00:00, 54620.6, 54295.77, 54582.56
2021-05-04 16:00:00, 54851.87, 53975.63, 54581.15
2021-05-04 17:00:00, 54811.35, 54264.54, 54764.53
2021-05-04 18:00:00, 54448.79, 53593.24, 54388.6
2021-05-04 19:00:00, 54255.7, 53108.04, 54113.04
2021-05-04 20:00:00, 54878.02, 52978.89, 53244.07
2021-05-04 21:00:00, 55081.84, 54573.92, 54573.92
2021-05-04 22:00:00, 55405.48, 54671.36, 54773.06
2021-05-04 23:00:00, 55242.86, 54764.13, 55085.06
2021-05-05 00:00:00, 55296.66, 54482.38, 54811.49
2021-05-05 01:00:00, 54936.74, 54340.21, 54566.07
2021-05-05 02:00:00, 54761.27, 54005.51, 54706.15
2021-05-05 03:00:00, 55054.22, 54366.3, 54468.2
2021-05-05 04:00:00, 55570.59, 54755.8, 54887.4
2021-05-05 05:00:00, 55514.62, 55117.49, 55468.45
2021-05-05 06:00:00, 55846.52, 55112.46, 55397.71
2021-05-05 07:00:00, 55709.65, 55059.69, 55686.48
2021-05-05 08:00:00, 55797.6, 55105.04, 55153.66
2021-05-05 09:00:00, 56317.27, 55608.18, 55646.5
2021-05-05 10:00:00, 57073.58, 55751.02, 56309.44
2021-05-05 11:00:00, 57726.11, 56986.01, 57043.14
2021-05-05 12:00:00, 57944.11, 57299.64, 57644.15
2021-05-05 13:00:00, 57736.34, 57301.91, 57460.08
2021-05-05 14:00:00, 57547.68, 57124.87, 57338.3
2021-05-05 15:00:00, 57567.26, 57111.27, 57359.81
2021-05-05 16:00:00, 57267.85, 56614.27, 57174.69
2021-05-05 17:00:00, 56996.73, 56745.13, 56889.28
2021-05-05 18:00:00, 57637.73, 56815.24, 56855.25
2021-05-05 19:00:00, 57523.16, 57031.7, 57159.81
2021-05-05 20:00:00, 57620.57, 56659.92, 57506.88
2021-05-05 21:00:00, 57245.65, 56651.8, 56998.15
2021-05-05 22:00:00, 57197.77, 56780.84, 56888.95
2021-05-05 23:00:00, 57083.79, 56705.74, 57083.79
2021-05-06 00:00:00, 57591.78, 56792.55, 56874
2021-05-06 01:00:00, 57401.29, 56845.52, 56996.88
2021-05-06 02:00:00, 57236.83, 56556.31, 57236.82
2021-05-06 03:00:00, 56959.6, 56470.83, 56657.53
2021-05-06 04:00:00, 57259.99, 56865.19, 56891.7
2021-05-06 05:00:00, 57366.9, 56837.04, 56972.32
2021-05-06 06:00:00, 58392.76, 57197.52, 57307.99
2021-05-06 07:00:00, 58186.38, 57762.75, 58038.98
2021-05-06 08:00:00, 58136.18, 57554.39, 58039.14
2021-05-06 09:00:00, 57784.17, 57150.42, 57706.76
2021-05-06 10:00:00, 57451.19, 56985.91, 57328.93
2021-05-06 11:00:00, 57413.72, 56869.2, 57223.15
2021-05-06 12:00:00, 57491.02, 56692.63, 57152.86
2021-05-06 13:00:00, 57142.93, 56780.56, 56782.97
2021-05-06 14:00:00, 57009.03, 55553.91, 56864.67
2021-05-06 15:00:00, 56366.67, 55299.4, 55807.93
2021-05-06 16:00:00, 56296.18, 55737.56, 56174.28
2021-05-06 17:00:00, 56498.51, 55937.24, 55958.01
2021-05-06 18:00:00, 56594.84, 56238.5, 56354.72
2021-05-06 19:00:00, 56821.24, 56326.19, 56547.86
2021-05-06 20:00:00, 57116.59, 56101.57, 56441.94
2021-05-06 21:00:00, 56577.49, 55993.62, 56444.99
2021-05-06 22:00:00, 56405.27, 55550.3, 56212.99
2021-05-06 23:00:00, 56144.52, 55541.67, 55857.91
2021-05-07 00:00:00, 55913.89, 55311.16, 55754.04
2021-05-07 01:00:00, 56121.24, 55762.76, 55863.51
2021-05-07 02:00:00, 56225.86, 55709.43, 55854.36
2021-05-07 03:00:00, 56295.97, 55747.38, 56154.72
2021-05-07 04:00:00, 56184.21, 55620.14, 55816.39
2021-05-07 05:00:00, 56528.72, 56095.88, 56140.32
2021-05-07 06:00:00, 56703.66, 56283.64, 56283.66
2021-05-07 07:00:00, 56819.98, 56278.35, 56469.73
2021-05-07 08:00:00, 57619.71, 56301.93, 56498.65
2021-05-07 09:00:00, 57723.68, 57001.12, 57533.08
2021-05-07 10:00:00, 57431.85, 56802.8, 57059.52
2021-05-07 11:00:00, 57655.46, 57136.23, 57181.99
2021-05-07 12:00:00, 58328.46, 57249.09, 57591.95
2021-05-07 13:00:00, 58695.29, 58068.44, 58328.45
2021-05-07 14:00:00, 58178.46, 57715.73, 58151.55
2021-05-07 15:00:00, 58041.92, 57496.9, 57949.9
2021-05-07 16:00:00, 58136.15, 57454.45, 57641.07
2021-05-07 17:00:00, 57678.78, 57216.3, 57678.14
2021-05-07 18:00:00, 57611.01, 56802.52, 57425.37
2021-05-07 19:00:00, 57428.49, 57074.58, 57075.61
2021-05-07 20:00:00, 57825.73, 56985.44, 57374.33
2021-05-07 21:00:00, 57848.51, 57525.04, 57767.46
2021-05-07 22:00:00, 58354.41, 57593.85, 57638.11
2021-05-07 23:00:00, 58462.46, 58067.45, 58323.08
2021-05-08 00:00:00, 58652.64, 58041.25, 58180.68
2021-05-08 01:00:00, 58130.58, 57865.64, 58130.58
2021-05-08 02:00:00, 58028.75, 57564.99, 57949.18
2021-05-08 03:00:00, 58608.58, 57685.32, 57850.67
2021-05-08 04:00:00, 59391.35, 58532.21, 58536.4
2021-05-08 05:00:00, 59204.97, 58727.55, 58926.82
2021-05-08 06:00:00, 58960.97, 58435.91, 58874.44
2021-05-08 07:00:00, 58871.54, 58509, 58628.57
2021-05-08 08:00:00, 59143.11, 58362.65, 58640.68
2021-05-08 09:00:00, 59481.81, 58775.27, 58926.08
2021-05-08 10:00:00, 59121.19, 58708.84, 58910.03
2021-05-08 11:00:00, 59017.31, 57612.46, 59008.62
2021-05-08 12:00:00, 58881.97, 55884.12, 57726.48
2021-05-08 13:00:00, 59083.43, 58242.96, 58454.53
2021-05-08 14:00:00, 59333.67, 58989.53, 58994.11
2021-05-08 15:00:00, 59370.91, 58981.2, 59126.46
2021-05-08 16:00:00, 59521.69, 58844.37, 59106.27
2021-05-08 17:00:00, 59138.86, 58758.44, 58990.57
2021-05-08 18:00:00, 59817.52, 58051.06, 58881.32
2021-05-08 19:00:00, 58952.27, 58563.63, 58635.26
2021-05-08 20:00:00, 59124.95, 58592.91, 58943.13
2021-05-08 21:00:00, 59276.99, 58430.51, 58598.65
2021-05-08 22:00:00, 59200.41, 58582.26, 59181.93
2021-05-08 23:00:00, 59067.99, 58515.12, 58689.69
2021-05-09 00:00:00, 58890.22, 57857.42, 58657.36
2021-05-09 01:00:00, 58594.29, 57976.71, 58182.9
2021-05-09 02:00:00, 58596.18, 58307.88, 58500.46
2021-05-09 03:00:00, 58388.86, 57798.28, 58388.86
2021-05-09 04:00:00, 58253.48, 57869.61, 58006.14
2021-05-09 05:00:00, 58374.82, 57632.16, 58201.49
2021-05-09 06:00:00, 58055.54, 57561.14, 57969.33
2021-05-09 07:00:00, 58193.88, 57907.93, 57985.54
